"weight1","xq2","q1_insert","q1","q1a","q1b","q2","q2a","q2b","q35","q36","ind2","ppgender","ppage","ppeducat","pprent","ppstaten"
0.860000014305115,2,2,1,2,,2,,1,8,,,1,82,2,1,23
0.759999990463257,2,2,2,,1,2,,1,7,,,2,88,3,1,71
0.419999986886978,2,1,2,,1,2,,1,8,,,1,67,4,1,74
0.529999971389771,2,3,,,,,,,3,,,2,52,3,1,74
0.540000021457672,1,3,2,,2,2,,2,,2,524000,1,58,2,1,81
0.360000014305115,1,2,2,,2,2,,2,5,,,1,56,3,2,74
0.720000028610229,2,3,1,2,,2,,1,8,,,1,44,3,1,72
0.159999996423721,1,3,2,,2,2,,1,,4,336000,1,53,3,1,91
0.360000014305115,2,3,1,2,,2,,1,6,,,1,61,2,1,41
0.439999997615814,2,1,2,,1,2,,1,5,,,1,63,2,2,82
0.689999997615814,2,3,2,,1,2,,2,6,,624000,2,28,4,2,74
1.89999997615814,1,3,2,,1,2,,1,,2,623000,2,44,4,1,54
1.14999997615814,1,2,2,,1,2,,1,9,,722000,1,29,4,1,31
0.419999986886978,2,2,2,,2,2,,2,1,,,1,50,1,2,33
1.12000000476837,2,3,2,,1,1,2,,2,,,1,59,3,1,93
0.670000016689301,1,2,2,,1,2,,1,9,,,1,52,4,1,56
0.259999990463257,1,3,2,,2,2,,2,,5,525000,1,65,4,1,51
3.40000009536743,1,1,2,,2,2,,1,1,,238000,1,26,1,1,58
1.35000002384186,2,2,2,,2,2,,2,9,,524000,1,39,3,1,56
3.42000007629395,1,3,2,,1,2,,1,5,,,2,53,3,1,93
0.879999995231628,2,2,2,,1,2,,1,6,,,1,35,2,2,93
0.769999980926514,1,1,2,,1,2,,1,3,,,2,41,2,1,62
0.660000026226044,2,2,1,2,,1,2,,,2,,2,87,2,1,16
0.779999971389771,1,2,2,,2,1,2,,7,,,2,93,4,1,91
1.58000004291534,1,2,2,,1,2,,1,,,,2,59,3,1,92
0.540000021457672,2,3,1,2,,2,,1,,,,1,58,2,1,74
1.02999997138977,1,3,1,2,,1,2,,3,,,1,47,1,2,73
0.550000011920929,2,2,2,,1,2,,1,,8,524000,1,49,4,1,41
1.11000001430511,2,1,2,,2,1,1,,,4,811400,1,40,4,1,74
1.00999999046326,1,1,2,,1,2,,1,,4,922000,2,54,2,2,14
2.65000009536743,1,1,2,,1,2,,1,,6,483000,1,39,4,1,93
0.46000000834465,1,1,2,,1,2,,1,,7,,2,66,1,1,88
0.349999994039536,1,2,2,,1,2,,1,7,,531000,2,60,3,1,93
0.629999995231628,2,3,1,2,,1,2,,,,,2,36,2,2,93
0.860000014305115,1,3,2,,2,2,,2,7,,,1,51,2,2,93
0.819999992847443,2,3,2,,2,2,,2,,3,111000,2,47,2,1,41
2.55999994277954,2,1,1,2,,1,2,,4,,722000,2,26,2,2,86
0.930000007152557,1,3,2,,1,2,,1,1,,,2,19,3,1,73
1.28999996185303,2,2,1,1,,1,1,,4,,,1,73,1,1,57
0.25,2,3,2,,2,2,,2,,1,236000,1,32,2,1,74
0.569999992847443,2,3,2,,1,2,,1,6,,,1,43,3,2,58
0.509999990463257,1,3,2,,1,2,,1,7,,442000,2,22,3,1,93
0.349999994039536,1,1,2,,1,2,,1,4,,,1,46,1,1,16
3.01999998092651,2,3,2,,2,1,2,,,3,,2,46,1,1,73
0.639999985694885,2,2,1,1,,2,,2,,2,,2,88,4,2,21
1.11000001430511,2,2,2,,2,2,,2,,5,622000,2,25,4,2,93
0.46000000834465,2,3,2,,2,2,,2,9,,,1,51,3,2,74
0.5,1,3,2,,1,2,,1,8,,,2,65,2,1,72
0.379999995231628,1,2,2,,2,2,,2,,2,484000,1,42,2,2,84
0.439999997615814,1,1,2,,1,2,,1,,3,,1,81,4,1,21
1.3400000333786,2,3,2,,1,1,2,,6,,236000,1,21,4,1,14
0.899999976158142,1,2,2,,1,2,,1,2,,611000,2,44,4,1,31
0.589999973773956,2,1,2,,1,2,,1,,8,921000,1,65,4,1,54
0.319999992847443,2,2,1,2,,2,,2,8,,,1,71,3,1,23
0.5,2,2,,,,2,,,,,,2,73,2,1,23
0.629999995231628,2,2,2,,2,2,,2,5,,,1,63,2,1,16
1.12000000476837,1,1,2,,1,2,,1,8,,,1,65,3,2,52
0.930000007152557,2,3,2,,2,2,,2,6,,,1,60,2,1,64
0.550000011920929,1,1,2,,1,1,2,,,4,541900,1,56,4,1,41
0.720000028610229,1,3,2,,1,2,,1,,4,611000,2,50,4,1,14
1.74000000953674,2,1,1,2,,1,2,,,4,525000,2,45,4,1,54
0.800000011920929,2,3,2,,2,2,,2,5,,,1,47,2,1,31
0.839999973773956,1,3,2,,1,2,,2,4,,,1,25,1,2,31
0.519999980926514,1,1,2,,1,2,,1,6,,622000,1,49,3,2,62
0.589999973773956,2,2,1,2,,1,2,,8,,,2,79,2,1,59
1.12999999523163,1,1,2,,2,2,,2,4,,722000,1,19,3,1,84
0.589999973773956,2,1,2,,2,2,,2,,2,624000,2,60,2,1,52
0.419999986886978,2,3,1,2,,2,,1,9,,238000,1,39,3,1,33
1.20000004768372,2,1,2,,2,2,,2,5,,518000,1,55,2,1,23
2.84999990463257,1,2,2,,1,2,,1,,5,541300,1,28,4,1,56
0.939999997615814,2,1,2,,1,2,,1,,1,484000,2,42,1,2,31
0.259999990463257,2,2,2,,2,2,,2,,4,454000,1,54,3,1,31
0.959999978542328,1,2,1,1,,2,,1,2,,,2,73,2,1,59
0.529999971389771,1,3,2,,1,2,,1,9,,926000,2,65,2,1,41
0.800000011920929,2,2,1,2,,2,,2,8,,,1,69,2,1,57
1,1,3,2,,1,1,2,,,3,813900,2,60,3,1,21
0.670000016689301,1,2,2,,2,2,,2,,3,541300,1,61,3,1,41
1.10000002384186,1,2,2,,1,2,,1,2,,452000,1,23,3,1,22
0.660000026226044,1,1,2,,1,2,,1,,3,,2,63,2,1,22
1.11000001430511,1,1,2,,2,2,,2,,4,,1,68,3,1,59
2.16000008583069,1,3,2,,2,2,,2,2,,531000,2,59,4,1,74
0.419999986886978,1,1,1,2,,2,,1,6,,442000,2,53,3,1,58
0.649999976158142,2,1,2,,2,2,,2,4,,521000,2,62,3,1,84
0.349999994039536,1,1,1,2,,2,,1,5,,,2,79,2,2,21
1.24000000953674,2,1,2,,2,2,,2,,4,,1,29,4,2,74
0.720000028610229,2,1,2,,2,2,,2,,,,1,64,2,2,32
2.36999988555908,2,3,2,,1,2,,1,6,,236000,1,61,2,2,93
1.26999998092651,1,1,1,2,,1,2,,,,,1,67,3,1,12
1.82000005245209,1,3,2,,1,2,,1,,5,221000,2,64,4,1,21
1.25,1,2,1,2,,1,2,,5,,519000,2,24,3,1,46
1.22000002861023,1,3,2,,1,2,,1,6,,621000,2,24,3,1,23
1.73000001907349,2,1,2,,1,2,,1,5,,423000,2,54,2,1,31
1.33000004291534,2,3,2,,1,2,,1,1,,,2,19,3,1,91
0.430000007152557,2,2,2,,1,2,,1,5,,,2,83,2,1,93
0.660000026226044,2,3,2,,1,2,,2,1,,,2,59,3,1,73
2.30999994277954,2,1,1,1,,1,1,,4,,,2,69,2,1,59
0.519999980926514,2,1,2,,1,2,,1,3,,531000,2,61,2,1,31
0.860000014305115,2,3,2,,2,2,,2,8,,,1,41,3,2,21
0.400000005960464,1,1,2,,2,2,,2,5,,,1,43,2,1,31
0.5,1,2,2,,2,1,2,,4,,622000,2,54,2,1,21
0.800000011920929,1,1,2,,1,2,,1,7,,,1,94,2,2,56
0.189999997615814,1,2,2,,1,2,,2,,8,238000,2,50,2,1,74
0.46000000834465,2,1,2,,1,2,,1,4,,,2,78,2,1,34
2.21000003814697,1,1,2,,2,2,,2,,,,1,52,2,2,59
0.479999989271164,2,3,,,,,,,4,,518000,2,62,2,1,52
0.639999985694885,1,2,2,,1,1,2,,9,,,2,75,2,1,59
0.860000014305115,1,3,2,,2,2,,2,8,,311000,2,38,4,2,74
1.25999999046326,2,2,2,,2,2,,2,,3,621000,1,51,4,1,35
0.469999998807907,1,2,2,,1,2,,1,,10,711000,2,61,4,1,16
0.529999971389771,1,2,2,,1,2,,1,2,,,2,77,4,1,59
0.449999988079071,2,3,2,,2,2,,1,3,,453000,2,48,2,1,23
1.11000001430511,2,3,2,,1,2,,2,1,,,2,28,2,1,22
0.5,2,2,2,,1,2,,1,6,,,1,52,3,2,84
0.629999995231628,1,3,1,1,,1,1,,5,,,1,71,2,1,41
0.239999994635582,2,3,2,,2,2,,2,,6,,1,49,3,2,74
0.159999996423721,2,1,1,2,,2,,1,4,,,1,38,2,3,52
0.800000011920929,1,2,1,2,,2,,2,3,,711000,2,45,3,2,72
1.37999999523163,2,1,1,2,,1,2,,9,,,1,72,2,1,11
1.00999999046326,1,2,1,1,,1,1,,3,,445000,2,47,2,1,59
0.589999973773956,2,3,2,,2,2,,2,1,,,1,66,1,2,93
1.28999996185303,2,2,2,,2,2,,2,9,,921000,2,55,3,1,33
0.720000028610229,1,2,2,,2,2,,2,1,,,1,56,2,1,23
2.34999990463257,1,1,2,,1,2,,2,,5,541100,1,51,4,1,51
0.319999992847443,1,1,1,2,,1,2,,4,,,1,57,4,2,59
0.540000021457672,1,2,1,2,,2,,1,7,,441000,1,30,2,1,92
0.490000009536743,1,1,2,,1,2,,1,7,,,1,46,4,1,31
0.949999988079071,2,1,2,,1,2,,1,3,,611000,2,50,4,1,35
0.519999980926514,2,3,2,,2,2,,2,6,,,1,65,2,1,93
0.569999992847443,1,3,2,,2,2,,2,6,,447000,2,61,2,1,11
1.23000001907349,1,1,2,,1,1,2,,3,,111000,2,20,3,1,34
0.990000009536743,2,1,2,,1,2,,1,,,,2,44,3,2,91
1.5,1,2,2,,1,2,,1,1,,111000,2,44,4,2,52
1.05999994277954,1,3,2,,2,2,,2,7,,541900,1,19,3,1,51
1.1599999666214,2,1,1,2,,2,,1,5,,,2,65,3,1,31
0.889999985694885,2,2,2,,1,2,,1,9,,,1,59,2,2,21
0.219999998807907,1,3,2,,2,2,,1,7,,111000,1,48,3,2,87
1.74000000953674,2,2,1,2,,1,2,,,2,326000,1,30,2,1,46
1.05999994277954,2,3,2,,1,2,,2,8,,621000,2,26,4,1,92
0.860000014305115,1,2,1,2,,2,,1,9,,611000,2,53,4,1,84
1.25999999046326,1,1,1,2,,1,2,,2,,713000,2,27,3,2,54
0.259999990463257,2,1,1,1,,1,2,,,1,,2,48,2,1,23
0.579999983310699,2,2,1,2,,2,,1,5,,,1,57,1,3,41
0.550000011920929,1,3,2,,1,1,2,,7,,,1,54,3,2,93
1.17999994754791,2,2,2,,1,2,,2,,,,2,23,3,2,91
0.800000011920929,1,1,2,,2,2,,2,1,,,1,27,3,1,92
0.519999980926514,1,1,2,,1,2,,1,6,,721000,2,48,2,1,71
0.239999994635582,1,1,1,1,,1,1,,,3,611000,2,65,4,1,33
0.75,2,1,1,2,,1,2,,,2,624000,1,49,4,1,43
0.479999989271164,2,2,2,,1,2,,1,5,,454000,1,63,2,1,86
0.75,2,1,1,2,,2,,1,,4,611000,2,60,4,1,58
0.360000014305115,1,2,2,,1,2,,2,,7,111000,1,38,4,1,93
0.959999978542328,2,3,2,,2,2,,2,7,,,2,59,2,1,93
1.37999999523163,2,2,2,,1,2,,1,1,,,1,28,3,2,43
0.759999990463257,1,3,1,1,,1,1,,3,,,2,37,2,2,58
0.28999999165535,1,2,1,1,,1,1,,1,,,1,44,1,1,52
0.850000023841858,2,2,1,2,,2,,1,,1,519000,2,53,4,1,32
2.54999995231628,2,3,2,,2,2,,2,,,,2,40,2,1,31
1.00999999046326,2,1,2,,1,2,,1,2,,814000,2,20,3,3,74
3.38000011444092,2,1,1,2,,1,2,,,3,541100,2,44,4,1,31
0.709999978542328,2,3,2,,1,2,,1,,2,621000,2,52,2,1,35
4.46000003814697,2,1,2,,1,1,2,,,5,521000,2,44,2,1,63
0.490000009536743,1,1,1,2,,1,2,,,4,541600,1,49,2,1,62
0.790000021457672,1,2,2,,1,2,,1,,4,541900,1,43,4,1,62
1.62999999523163,1,3,2,,1,2,,1,6,,622000,2,58,4,2,42
1.14999997615814,2,1,2,,1,2,,1,,2,238000,2,59,3,1,86
0.519999980926514,2,1,1,1,,1,2,,9,,,2,73,3,1,86
0.479999989271164,2,3,2,,1,2,,2,,4,541500,1,29,4,2,52
0.860000014305115,1,2,2,,1,2,,1,,,,2,73,2,1,72
0.610000014305115,1,3,2,,2,2,,2,7,,,2,43,2,1,11
2.17000007629395,1,3,2,,2,2,,2,2,,,1,58,4,1,91
0.230000004172325,1,2,1,2,,2,,1,6,,622000,2,62,3,1,87
1.4099999666214,1,3,,,,2,,1,,,,2,46,3,2,21
1.32000005245209,1,1,2,,1,2,,1,4,,,2,73,2,1,86
1.11000001430511,2,1,1,2,,1,2,,,8,541200,1,36,4,1,46
0.540000021457672,2,1,1,2,,1,2,,,1,,1,85,1,1,93
0.349999994039536,1,3,2,,2,2,,2,7,,238000,1,44,4,1,74
1.37000000476837,1,2,1,2,,2,,1,6,,622000,2,31,3,1,82
1.23000001907349,1,3,1,1,,2,,2,,4,611000,1,62,4,3,74
0.259999990463257,1,3,1,2,,2,,1,8,,,1,85,3,1,93
0.879999995231628,2,2,2,,2,2,,2,5,,,1,50,2,1,43
1.3400000333786,2,1,1,2,,2,,1,9,,611000,2,28,4,1,46
2.04999995231628,1,2,1,2,,1,2,,5,,,2,57,3,2,56
0.819999992847443,2,2,2,,1,2,,1,,6,325400,2,56,3,1,85
0.629999995231628,1,2,2,,1,2,,1,,2,,2,60,1,1,93
0.600000023841858,2,2,1,2,,2,,1,5,,721000,1,45,4,1,81
0.670000016689301,1,2,1,2,,1,2,,,2,,1,67,4,1,72
0.75,2,3,2,,1,2,,1,9,,,1,83,4,1,14
0.620000004768372,1,1,2,,1,2,,2,5,,,2,76,2,1,59
0.479999989271164,1,3,2,,2,2,,2,3,,,2,59,3,1,41
0.829999983310699,1,2,1,2,,1,2,,,2,541900,1,56,2,1,59
0.389999985694885,1,3,2,,2,2,,2,1,,,2,60,2,1,74
2.27999997138977,1,2,2,,2,2,,2,2,,,2,70,2,1,84
1.08000004291534,2,1,2,,2,2,,2,,,,2,63,2,1,57
1.77999997138977,1,2,2,,1,1,2,,4,,722000,1,24,3,2,93
0.529999971389771,1,2,1,2,,2,,1,7,,,2,76,1,1,82
0.610000014305115,1,1,2,,1,2,,1,7,,,2,58,2,1,34
0.720000028610229,1,2,2,,1,2,,1,,3,621000,1,46,2,1,21
0.75,1,1,2,,1,2,,2,,,,2,83,1,1,14
0.990000009536743,2,2,2,,1,2,,1,3,,,1,45,2,2,43
0.519999980926514,2,2,1,2,,2,,1,,3,813900,1,49,3,1,14
0.860000014305115,2,1,2,,1,2,,1,8,,525000,2,27,2,1,91
0.490000009536743,1,3,2,,2,2,,2,,2,,1,58,2,1,32
1.29999995231628,1,1,2,,1,2,,1,1,,,1,53,2,1,62
0.349999994039536,1,1,1,2,,2,,1,7,,316000,1,54,1,2,43
0.660000026226044,2,2,2,,1,2,,1,1,,,2,30,3,1,21
0.589999973773956,2,3,2,,2,2,,2,7,,453000,1,44,2,1,54
0.990000009536743,1,1,2,,1,2,,1,5,,,2,62,2,1,55
0.419999986886978,1,1,2,,1,2,,1,9,,236000,2,32,2,1,22
0.899999976158142,2,3,2,,2,2,,2,6,,,1,52,3,2,21
0.629999995231628,1,1,2,,2,2,,2,9,,,2,68,3,1,56
0.620000004768372,2,1,1,1,,1,1,,4,,,1,59,2,2,23
0.409999996423721,1,2,1,2,,2,,1,,8,,2,60,4,1,74
0.850000023841858,2,3,2,,1,2,,1,,2,611000,2,44,4,1,34
0.529999971389771,2,2,1,1,,1,1,,,2,,1,77,2,1,23
1.54999995231628,1,2,2,,1,2,,1,,1,451000,1,49,4,1,34
0.419999986886978,2,2,1,2,,2,,1,,1,,1,79,2,1,93
0.469999998807907,2,3,2,,1,2,,1,8,,541900,1,32,3,1,74
0.769999980926514,2,2,2,,1,1,2,,9,,624000,2,36,4,1,61
1.46000003814697,1,1,2,,1,2,,1,8,,238000,1,18,2,1,54
0.310000002384186,2,3,2,,2,2,,2,3,,,1,67,1,2,74
0.170000001788139,1,1,1,2,,1,1,,,3,,1,69,2,1,23
0.529999971389771,2,2,1,1,,1,1,,,4,,2,59,2,1,23
0.879999995231628,1,2,1,1,,1,1,,,4,611000,1,48,4,2,21
1.70000004768372,2,1,1,1,,1,1,,4,,,1,78,1,1,59
1.25999999046326,1,3,,,,,,,9,,,2,76,2,1,33
0.430000007152557,2,2,2,,2,2,,2,,,,1,71,2,1,54
0.579999983310699,1,2,2,,1,2,,1,6,,238000,1,26,2,2,73
1.24000000953674,1,1,2,,2,2,,2,6,,,1,85,1,1,34
0.819999992847443,2,1,2,,1,2,,2,,2,611000,2,32,4,1,23
0.449999988079071,1,3,2,,2,2,,2,1,,452000,1,21,3,1,59
0.709999978542328,1,2,2,,1,2,,1,,,,2,32,3,1,33
1.1599999666214,1,1,2,,1,2,,1,,5,622000,2,52,3,1,74
0.870000004768372,1,3,2,,2,2,,2,,,,1,67,2,1,15
0.360000014305115,1,3,2,,2,2,,2,7,,,2,63,3,1,41
0.370000004768372,1,2,2,,1,2,,1,,,,1,78,4,1,56
0.449999988079071,1,2,1,2,,1,2,,,3,451000,2,61,4,1,91
1,1,3,2,,2,2,,2,5,,452000,2,36,2,1,63
1.16999995708466,2,2,2,,2,2,,2,9,,611000,1,23,4,1,32
0.449999988079071,1,3,2,,1,2,,2,,4,335000,1,44,4,1,57
0.829999983310699,2,2,2,,1,2,,1,,1,621000,2,61,4,1,61
0.639999985694885,1,2,1,2,,2,,1,,,,1,53,1,1,93
0.699999988079071,1,2,2,,1,2,,1,,,238000,2,38,4,2,93
0.709999978542328,1,3,2,,1,2,,2,,1,541500,1,52,2,1,84
0.430000007152557,2,3,1,1,,1,1,,,4,,1,71,3,1,21
0.939999997615814,1,2,2,,1,1,2,,2,,,1,56,2,2,23
1.28999996185303,1,3,2,,1,2,,1,,,,2,33,2,2,23
0.740000009536743,2,2,2,,2,2,,2,8,,492000,1,23,2,2,33
0.740000009536743,1,2,2,,1,2,,1,1,,712000,2,49,4,1,93
0.680000007152557,2,3,2,,2,1,1,,1,,,2,43,2,1,63
0.800000011920929,2,3,2,,2,2,,2,4,,,2,31,2,1,59
2.02999997138977,2,2,2,,1,2,,1,,1,442000,1,55,4,2,12
0.579999983310699,1,2,2,,2,2,,2,,6,611000,1,40,4,1,74
1.54999995231628,1,3,1,2,,1,2,,7,,713000,1,57,3,2,31
0.939999997615814,2,2,2,,1,2,,1,,4,541900,2,54,4,1,21
0.370000004768372,2,3,1,2,,2,,1,6,,,1,39,3,1,59
2.21000003814697,2,2,2,,2,2,,2,1,,,2,24,1,1,57
0.479999989271164,1,1,2,,1,2,,1,4,,,1,75,3,1,64
0.529999971389771,1,2,2,,1,2,,1,,4,,1,67,4,1,16
1.88999998569489,1,1,2,,1,2,,1,3,,,1,55,3,2,31
0.649999976158142,2,1,2,,1,1,2,,,1,113000,1,51,3,1,35
0.589999973773956,2,2,2,,2,2,,2,,1,,1,40,4,1,58
0.930000007152557,1,1,1,2,,1,2,,,4,238000,1,48,4,1,23
1.36000001430511,2,2,1,1,,1,1,,7,,,2,59,3,1,93
0.790000021457672,2,3,2,,1,2,,1,3,,,1,57,4,2,35
0.46000000834465,2,1,1,2,,1,2,,7,,326000,1,48,2,1,61
0.28999999165535,1,2,2,,1,1,2,,5,,,2,76,2,1,74
1.70000004768372,2,1,2,,1,2,,1,3,,,2,39,3,2,92
0.200000002980232,1,2,1,1,,1,2,,7,,,2,74,2,1,58
0.930000007152557,2,2,2,,1,1,2,,6,,339000,1,34,2,1,21
1.83000004291534,2,1,1,2,,2,,1,,6,722000,1,37,2,1,33
1.25999999046326,2,1,1,2,,2,,1,1,,,1,20,2,1,64
0.629999995231628,1,3,2,,1,1,2,,6,,813900,2,25,3,1,41
0.259999990463257,2,1,1,1,,1,1,,8,,,1,74,2,1,93
0.759999990463257,1,3,1,2,,2,,1,3,,445000,1,22,2,1,31
0.46000000834465,1,1,2,,1,2,,1,5,,722000,2,47,1,1,56
2.25,1,3,2,,1,2,,1,1,,,1,20,1,1,93
1.0900000333786,2,2,2,,2,2,,2,4,,611000,2,52,2,1,54
1.60000002384186,1,2,2,,1,2,,1,5,,453000,1,23,3,1,93
0.810000002384186,1,3,2,,1,1,2,,,6,524000,1,37,3,2,59
0.800000011920929,1,1,2,,1,2,,1,2,,451000,1,48,2,1,73
0.959999978542328,2,1,1,1,,1,1,,4,,,2,64,1,2,33
1,1,2,2,,1,1,2,,4,,,2,43,2,1,34
1.5900000333786,1,2,2,,1,2,,1,,8,541100,1,55,4,2,21
0.699999988079071,1,3,2,,2,2,,2,3,,,2,39,1,3,93
1.01999998092651,2,2,1,2,,1,1,,7,,722000,1,45,2,2,59
1.1599999666214,1,3,2,,2,1,2,,8,,,2,23,3,1,91
0.740000009536743,1,1,1,2,,2,,1,,3,113000,1,43,2,1,62
1.55999994277954,1,1,2,,2,2,,2,,,,1,21,2,2,23
0.509999990463257,1,1,2,,1,1,2,,,3,442000,1,40,2,1,93
0.46000000834465,1,2,2,,1,2,,2,,3,,1,74,3,1,59
1.07000005245209,1,2,2,,1,2,,1,3,,,2,41,2,2,84
1.1599999666214,1,2,1,2,,1,2,,2,,711000,2,19,3,1,92
0.540000021457672,2,3,2,,1,2,,1,,,484000,1,62,1,1,21
1.39999997615814,2,3,1,1,,1,1,,,1,452000,1,19,2,1,33
0.649999976158142,2,1,1,2,,2,,1,,3,541700,1,50,3,1,23
0.860000014305115,1,1,1,1,,1,1,,3,,452000,2,55,4,1,34
0.5,1,2,2,,2,2,,2,9,,624000,1,53,4,1,41
0.800000011920929,1,3,2,,1,2,,1,,1,621000,2,63,2,1,64
0.860000014305115,1,3,2,,2,2,,2,,9,,1,43,2,1,93
0.779999971389771,2,2,1,2,,2,,2,1,,,2,56,2,2,54
0.5,2,3,2,,1,2,,1,,10,238000,1,54,3,1,62
1.28999996185303,1,1,1,2,,2,,1,4,,,2,59,1,1,43
0.610000014305115,1,2,2,,2,2,,2,9,,722000,1,46,2,1,14
1.62000000476837,1,2,1,2,,2,,2,,1,,2,65,2,1,74
0.870000004768372,2,1,2,,2,2,,2,,5,,1,43,2,1,21
2.33999991416931,2,2,2,,1,2,,1,1,,517000,1,22,3,1,33
0.610000014305115,1,1,2,,1,2,,1,5,,,2,64,2,1,62
0.660000026226044,2,2,2,,2,2,,2,7,,722000,2,55,1,2,61
1.86000001430511,2,3,2,,2,2,,2,8,,,2,28,3,2,33
0.409999996423721,2,1,1,1,,1,1,,,1,813900,1,25,2,1,22
0.5,2,2,2,,1,2,,1,7,,339000,2,48,2,1,23
0.899999976158142,2,3,2,,1,2,,1,1,,,2,22,3,2,93
0.259999990463257,1,3,2,,1,2,,1,1,,,1,25,2,1,72
0.870000004768372,1,1,2,,1,2,,1,,6,541900,2,35,4,2,54
0.910000026226044,2,1,2,,2,2,,1,,4,524000,1,39,4,1,61
0.239999994635582,1,3,2,,1,2,,2,8,,,2,57,3,1,93
1.48000001907349,2,1,1,2,,1,2,,5,,521000,2,33,2,1,35
0.920000016689301,2,3,1,1,,1,2,,,3,,1,34,3,1,61
0.430000007152557,2,3,1,2,,1,2,,4,,,1,68,3,1,74
2.3199999332428,2,1,1,2,,1,2,,6,,624000,2,41,2,2,91
0.589999973773956,1,3,1,1,,1,1,,,5,441000,1,59,3,1,34
0.550000011920929,1,3,1,2,,1,2,,9,,332000,1,58,2,1,23
0.579999983310699,2,3,2,,1,2,,1,9,,,2,81,3,1,21
0.680000007152557,1,1,2,,1,2,,1,5,,448000,2,43,2,1,14
0.270000010728836,2,1,2,,1,2,,2,1,,481000,1,56,4,1,93
0.649999976158142,1,3,2,,2,2,,2,,,,1,45,4,1,58
0.800000011920929,2,2,2,,1,2,,1,8,,,2,50,1,2,72
0.529999971389771,2,1,2,,2,2,,2,5,,,2,67,3,1,41
0.639999985694885,1,1,2,,1,2,,1,,5,237000,1,38,4,1,35
0.610000014305115,2,2,1,1,,1,1,,,2,,1,86,3,1,22
0.430000007152557,2,1,2,,1,1,2,,,4,623000,2,63,4,1,52
0.839999973773956,2,2,1,1,,1,1,,3,,,2,64,2,1,92
0.639999985694885,1,1,1,2,,2,,1,4,,,2,51,2,1,59
1.25999999046326,1,2,2,,1,2,,1,,3,621000,2,28,4,1,56
0.379999995231628,1,1,1,2,,1,2,,7,,,1,74,2,1,14
1.10000002384186,2,2,2,,1,2,,1,,2,623000,2,26,4,1,23
0.660000026226044,1,3,2,,1,2,,1,,4,541900,2,33,4,2,93
0.310000002384186,1,3,2,,1,2,,1,,6,813900,1,43,2,1,22
0.730000019073486,1,1,1,2,,1,2,,8,,238000,1,54,2,1,31
1.11000001430511,1,2,2,,1,2,,2,,4,,2,66,1,1,93
1.10000002384186,1,2,2,,1,2,,1,5,,,2,61,2,1,57
1.61000001430511,1,2,1,2,,1,2,,9,,238000,1,24,3,1,42
0.310000002384186,1,3,1,2,,1,2,,5,,,1,76,3,1,62
0.920000016689301,2,3,2,,1,2,,1,4,,,1,49,3,2,93
1.02999997138977,2,1,1,2,,1,2,,,2,524000,1,39,3,1,59
1.1599999666214,2,3,2,,1,2,,2,8,,621000,2,31,3,1,74
4.46000003814697,1,1,1,2,,1,2,,,3,,2,54,1,3,21
2.52999997138977,2,1,1,2,,1,2,,,3,541900,2,47,4,1,21
1.32000005245209,1,1,2,,1,2,,1,2,,,2,25,2,1,95
0.490000009536743,1,1,1,2,,2,,1,,1,332000,1,52,2,1,34
0.600000023841858,1,1,2,,2,2,,2,7,,524000,2,40,2,1,55
1.29999995231628,1,1,2,,1,2,,1,5,,,1,87,2,1,64
1.45000004768372,2,2,2,,1,2,,1,7,,624000,2,58,3,1,47
0.779999971389771,2,3,2,,1,2,,1,,2,445000,1,51,2,1,33
0.550000011920929,1,2,2,,1,2,,1,,2,441000,1,52,2,1,11
0.879999995231628,2,2,1,2,,2,,2,,1,511000,1,58,3,2,31
0.910000026226044,1,3,1,2,,2,,1,1,,,2,50,2,1,72
0.740000009536743,2,3,1,2,,2,,1,8,,,2,70,1,2,14
1.36000001430511,1,1,2,,1,2,,1,,2,541900,1,29,3,1,84
0.910000026226044,2,2,1,2,,1,2,,,1,493000,1,40,2,1,43
2.83999991416931,2,1,1,2,,1,2,,2,,722000,2,23,3,1,59
0.660000026226044,1,1,2,,2,2,,2,7,,611000,1,32,3,3,23
2.03999996185303,1,1,2,,1,2,,1,4,,712000,1,26,4,1,57
1.00999999046326,1,3,1,1,,1,1,,1,,,1,21,1,3,62
4.30000019073486,2,3,2,,1,2,,1,,,,1,38,3,2,88
0.699999988079071,2,2,2,,1,2,,1,,,,2,25,3,1,72
1.66999995708466,2,2,1,2,,2,,2,,5,621000,1,53,4,1,42
1.58000004291534,1,3,2,,1,2,,1,8,,484000,1,35,2,2,23
0.680000007152557,2,2,2,,1,2,,1,,1,321000,1,62,2,1,92
4.46000003814697,2,2,1,2,,1,2,,,6,541900,2,64,4,1,22
0.870000004768372,1,2,1,2,,1,2,,2,,623000,2,19,3,1,61
1.55999994277954,2,1,1,2,,1,2,,4,,713000,2,24,3,2,93
0.600000023841858,2,1,1,2,,1,2,,,4,622000,2,44,3,1,41
0.639999985694885,2,1,1,2,,2,,1,4,,451000,2,22,4,1,93
0.759999990463257,1,2,2,,1,2,,1,1,,,2,36,2,1,43
0.529999971389771,2,3,2,,2,2,,2,,8,,1,83,3,1,34
0.779999971389771,2,1,2,,1,1,2,,6,,,2,67,2,1,91
1.11000001430511,2,3,2,,2,2,,2,9,,521000,1,41,4,1,93
0.319999992847443,2,2,2,,2,2,,2,1,,,1,37,1,1,57
